No of Samples,Initiator Concentration(CI) ,Temperature (T),Jacket Temperature (T),Coolant water flowrate (Fcw),Monomer inlet Flowrate (F),Coolant inlet temp.water (Two),Inlet temparature of Feed (Tin), Target variable (Monomer Concentration)
4692,0.0248506482113583,347.728135061479,333.741817107257,0.1588,1.01069865923528,293.2,349.958724996203,6.06043243319591
4693,0.0249615068129286,347.55250137403,328.083425448838,0.1588,1.00593329903407,293.2,349.878438344024,6.05879377102998
4694,0.0251367089426604,347.112953995851,329.462010889981,0.1588,0.997903149637791,293.2,349.993116365139,6.04807834553837
4695,0.0246684939813943,351.69530583448,334.493278476449,0.1588,1.01644223298656,293.2,350.099003209938,6.04639857874582
4696,0.0245814444108434,354.068597860542,328.491883330114,0.1588,1.01980797708299,293.2,350.032432600568,6.05494544875086
4697,0.0249273203737833,349.989968839892,331.928610086063,0.1588,1.00664729588456,293.2,349.924459722739,6.05706226921816
4698,0.0250751652936562,347.538776456186,324.591249467651,0.1588,0.999710372379709,293.2,349.896129157769,6.05249114053721
4699,0.025236591403628,349.283924188677,337.147771402338,0.1588,0.993566069021773,293.2,350.064359227801,6.03602532916533
4700,0.0248590053927624,348.431981694289,330.691945615017,0.1588,1.00852747772801,293.2,350.091155701249,6.03939148377368
4701,0.0252537937710937,346.287166159783,329.728892592671,0.1588,0.991769995665178,293.2,350.016971342203,6.03017524273329
4702,0.0254357793317882,353.215848853426,334.994874207879,0.1588,0.985570280328527,293.2,349.907197239223,6.02959977353728
4703,0.0250836442652021,351.300837619704,328.939094381657,0.1588,1.00000523678857,293.2,349.981252634892,6.04123955462153
4704,0.025576099893392,352.205320297271,331.592576363033,0.1588,0.980299594635928,293.2,349.973859688351,6.02423318291513
4705,0.0250456779708417,348.114982543748,328.503675817506,0.1588,1.00134967564953,293.2,349.909200348498,6.04276001313043
4706,0.0250846743843781,347.575997411339,333.160477910933,0.1588,0.997913421996616,293.2,350.163112605421,6.02734659173833
4707,0.0250230207151025,350.415520448784,332.549007665937,0.1588,1.00052973528956,293.2,350.033692370255,6.0304685218509
4708,0.0249035525192372,352.58761858062,339.159141524869,0.1588,1.00564886242018,293.2,350.068809695362,6.03477265150686
4709,0.0253333886108937,345.159891068766,332.347513079193,0.1588,0.988464167977926,293.2,349.936671521239,6.03187626083493
4710,0.0251620037390866,350.755648130065,329.173241652876,0.1588,0.997745603983461,293.2,349.806290135065,6.05151004794587
4711,0.0249128300597519,343.207545309461,331.673941848209,0.1588,1.0075927118843,293.2,349.940787016159,6.05877161349704
4712,0.0250765076958169,350.686449262227,333.015813526674,0.1588,1.00032108652176,293.2,350.026376741453,6.04750406493492
4713,0.0250339189540581,346.386955713203,327.671329300174,0.1588,1.00154376528781,293.2,349.931020806311,6.04817242531123
4714,0.0251823265937181,351.357272161358,331.318002596298,0.1588,0.995825192405017,293.2,350.045589833542,6.03805499156388
4715,0.0252119043908358,344.000296161776,337.775231243818,0.1588,0.994013861991739,293.2,350.114902299585,6.02176572523622
4716,0.0246379194584053,350.662939955964,336.26726417485,0.1588,1.01880362632911,293.2,349.88403785906,6.05732902369852
4717,0.0248770073992449,349.665079577938,333.999865530338,0.1588,1.00874316085045,293.2,350.087887665355,6.04377033044017
4718,0.025066533684631,347.326325869184,327.349629418479,0.1588,1.00046120313373,293.2,349.927342786779,6.04552700254053
4719,0.0252786660284326,350.345411918106,331.076350799871,0.1588,0.991078632056524,293.2,350.128276253293,6.0286257187267
4720,0.0252685361959681,351.10613156894,329.600258354177,0.1588,0.991783392121588,293.2,350.104851778221,6.01334663287053
4721,0.0254194636271591,349.491233902634,325.288196434452,0.1588,0.985999147238989,293.2,349.945876778722,6.01868662466232
4722,0.0252637967986992,349.507089397345,332.980057159452,0.1588,0.99099305994646,293.2,350.03048254616,6.0267917783134
4723,0.0249656608573518,347.531209014879,333.58940838655,0.1588,1.00306254074244,293.2,350.109590500896,6.02727680542732
4724,0.0252581839860299,348.102446897925,334.288787907099,0.1588,0.992106690742633,293.2,349.992057320127,6.03021203451022
4725,0.0247097865527122,355.813609563395,333.108083205425,0.1588,1.01490151431221,293.2,350.112528121956,6.04117686909878
4726,0.0250329175815578,348.299589605109,327.103203897403,0.1588,1.00149086137268,293.2,350.069074351162,6.03450264488098
4727,0.025138629506647,352.172628630376,331.498653439649,0.1588,0.996965939928287,293.2,349.992161542073,6.03710827216024
4728,0.0248631020716115,349.323205457027,329.55063857682,0.1588,1.00891637806738,293.2,349.934439072422,6.04523230172921
4729,0.0253515390458031,351.45258055243,337.441025302246,0.1588,0.989408677649631,293.2,349.929478432997,6.03957893028911
4730,0.0251996692263515,352.6983478955,323.74502871841,0.1588,0.995829930037021,293.2,349.949770630197,6.04098490665875
4731,0.0251890039072814,352.256289767662,330.768978452575,0.1588,0.994169440218943,293.2,350.119042135847,6.02686440560345
4732,0.0254032671559837,353.305631539429,330.602685690027,0.1588,0.985704918579485,293.2,350.008274084955,6.01934080269825
4733,0.0249722477513601,351.04817616418,326.329262675413,0.1588,1.00337605596945,293.2,350.16810026088,6.024030398428
4734,0.0251346421373947,350.854893767767,327.076618873774,0.1588,0.995639712038901,293.2,350.105192199261,6.01593375203835
4735,0.025020228764232,336.974665251429,333.048352059653,0.1588,1.00296449191765,293.2,349.894514919827,6.0453710343256
4736,0.0250839017521817,347.367057448634,327.799736476837,0.1588,1.00312626986245,293.2,349.899624570457,6.05429292936949
4737,0.0254924365594217,355.661651069002,325.807278798587,0.1588,0.981803327506658,293.2,350.028876574865,6.02581904357852
4738,0.0248602729925682,351.59738116841,335.923496651726,0.1588,1.00973352937964,293.2,349.963208595187,6.04650653787181
4739,0.0248578009937665,347.900470451184,330.044356492311,0.1588,1.01060077807244,293.2,349.950782345454,6.05998238199665
4740,0.0248643380550106,348.150209182913,329.37010791598,0.1588,1.00955188746976,293.2,350.077851594972,6.04880302550489
4741,0.025017006625544,352.057392480025,320.64290036632,0.1588,1.00291612460124,293.2,350.045484697819,6.04060629486195
4742,0.0250849969898305,347.035939077921,335.247710949067,0.1588,1.0000602259288,293.2,349.971233237399,6.04169215205466
4743,0.0250997364792503,353.157171914977,330.361931168924,0.1588,0.999234949511264,293.2,349.931004870003,6.04340400628743
4744,0.0251111863969592,347.173330137157,329.449147136618,0.1588,0.999225401974538,293.2,349.956036347237,6.04844037358197
4745,0.0250151000861619,354.335089980687,332.821857647632,0.1588,1.00269934815674,293.2,349.977667242518,6.04989911435148
4746,0.0249509244516771,350.136531314762,324.201736745256,0.1588,1.00532328156271,293.2,350.025149943189,6.05082000749309
4747,0.0248302077598397,346.015332350803,329.216179297058,0.1588,1.01084570545649,293.2,350.041679181222,6.04559820986782
4748,0.0249794284504417,345.945996843623,337.894250905746,0.1588,1.00516985504096,293.2,349.928592286257,6.04941885003722
4749,0.0254209225630095,350.023572894854,330.848887058554,0.1588,0.985258353933266,293.2,350.05980532617,6.0262184492734
4750,0.0244853196128768,351.678308038453,331.14896562087,0.1588,1.02525311912542,293.2,350.060049200126,6.05172578885311
4751,0.0245848620463489,339.860799204953,333.892392838449,0.1588,1.022127726365,293.2,349.937803209886,6.06607571588813
4752,0.0251668317694405,353.027505332916,327.177959636419,0.1588,0.995140115421081,293.2,350.057952569979,6.0415278340435
4753,0.0251969125242781,349.133368602969,330.54919963148,0.1588,0.993733916037137,293.2,350.114514278384,6.02591404209123
4754,0.0255535496067456,352.432438996611,333.538340944072,0.1588,0.981021605267196,293.2,349.862243752596,6.02745875716248
4755,0.0248979481812477,345.395063136074,326.582799126798,0.1588,1.00760128063882,293.2,350.012364635031,6.0467945416138
4756,0.0250756653682014,353.375218258815,332.184630194351,0.1588,0.997944139831242,293.2,350.088347613065,6.03000445736455
4757,0.0249355413943712,344.598169034639,333.73781420172,0.1588,1.00467957298646,293.2,349.966749081141,6.04469387437543
4758,0.0256086657671717,350.491939126774,336.566530391529,0.1588,0.979477032324517,293.2,349.926282871505,6.02800640981715
4759,0.0249274773648275,349.846403281528,331.703173454619,0.1588,1.00532168275708,293.2,350.061963526006,6.0382647160217
4760,0.025205102474738,350.280446742383,337.297915554006,0.1588,0.994850396394257,293.2,349.913529478989,6.04229247808426
4761,0.0252025366277924,348.022159308941,325.502656870039,0.1588,0.995540249007837,293.2,349.972521533374,6.03778503572502
4762,0.0253350747735414,350.675132831527,334.747530152477,0.1588,0.989304842322865,293.2,350.127437526184,6.0164766022612
4763,0.0250597898668315,351.84385840831,334.691790192318,0.1588,1.00094476598478,293.2,349.919206270825,6.03467321221442
4764,0.0247905512226899,343.842365429371,335.162888933532,0.1588,1.01149134094455,293.2,350.136041906549,6.0410097590206
4765,0.0252352791531591,344.424258838466,328.263444260393,0.1588,0.993742508714862,293.2,349.987131535328,6.03272043121407
4766,0.0250599132795446,348.876321870848,330.891242315825,0.1588,1.00065319920825,293.2,350.086455491756,6.03102430567954
4767,0.0249715330628392,345.200916938292,326.029570999921,0.1588,1.0041081697816,293.2,349.976560676741,6.04049276744743
4768,0.0250071676251396,346.81412863916,330.912369717831,0.1588,1.00284064739404,293.2,349.939374825032,6.04904661243816
4769,0.0252206432236607,354.495732748405,335.330885012993,0.1588,0.992392019856735,293.2,350.063591500791,6.03397190378666
4770,0.0246721048076941,348.054942269145,334.91348825212,0.1588,1.01866874502485,293.2,349.915778339895,6.0626834118609
4771,0.0251893549312771,352.729584343254,325.641021946724,0.1588,0.996675308410368,293.2,349.977956481811,6.0462996744721
4772,0.0249815419038539,348.865876213545,330.478886365676,0.1588,1.00477125702786,293.2,349.888396714825,6.05227848808621
4773,0.0250232378983684,346.358813456073,327.198135182312,0.1588,1.00231509106702,293.2,350.011349291315,6.0476973257827
4774,0.0249203610404248,350.058086072693,333.116334811957,0.1588,1.00672271687895,293.2,349.916683239617,6.04862362863012
4775,0.025209410062127,346.17304188327,331.075963479991,0.1588,0.996749048549775,293.2,349.802192498876,6.05706646232646
4776,0.0245552005773779,347.085898993246,337.263590224569,0.1588,1.02137513550206,293.2,350.158435173016,6.05884568857193
4777,0.0249690135126559,349.634782261692,332.659789324796,0.1588,1.00515108273132,293.2,350.018525137482,6.04848998084314
4778,0.0252121798992196,344.762309002493,327.281984383899,0.1588,0.993866535349661,293.2,350.079967360959,6.03086540048563
4779,0.0250773772673598,352.488467714086,332.715577072799,0.1588,1.0011849382897,293.2,350.001618842066,6.03908669819449
4780,0.0249769539770083,353.967367990139,333.024779453692,0.1588,1.00431160625103,293.2,350.067119536217,6.03777123773797
4781,0.0252025102702863,350.64905088871,333.951196744689,0.1588,0.994365511664911,293.2,350.016523858841,6.03046752682324
4782,0.0251885642451139,352.135899067532,330.749536475372,0.1588,0.994405260316914,293.2,350.128662070517,6.02195717302925
4783,0.0250235202692316,348.862113767072,330.905458445129,0.1588,1.00067789734025,293.2,350.108854334968,6.019977102442
4784,0.0252416073936327,351.616252152123,334.218003933392,0.1588,0.993459105515465,293.2,349.933233941733,6.03256992781454
4785,0.0247292458978665,349.965634191974,334.794626764397,0.1588,1.01413197105579,293.2,349.993517084481,6.0500897139061
4786,0.0251801568960013,353.047852952797,331.10194067028,0.1588,0.997014972632312,293.2,350.000783770794,6.04123923741543
4787,0.0250508910601753,344.369227709543,333.151741382964,0.1588,1.0001095840954,293.2,350.05473564605,6.03486614207447
4788,0.0252952656384686,354.069132327105,330.158746408794,0.1588,0.988921248136408,293.2,350.122057500205,6.02175007526776
4789,0.0250410469159375,349.885071558275,329.120429018242,0.1588,1.00134199091638,293.2,349.828086105082,6.04241928158822
4790,0.0248860065113496,346.622332179118,327.716031685889,0.1588,1.0082275187547,293.2,349.934632281709,6.05661759778471
4791,0.024940552420146,346.797770606786,334.555273201238,0.1588,1.00613024596795,293.2,349.970159331664,6.05356876697327
4792,0.0244736300293927,349.398965448231,332.918342337085,0.1588,1.02483751453025,293.2,350.046081179066,6.06248472862792
4793,0.0251621056499412,347.03459974709,333.080329549924,0.1588,0.997100878892601,293.2,350.070574628921,6.0392224946364
4794,0.0249084549895839,341.258757767975,334.753064951482,0.1588,1.00816530018162,293.2,349.982038343323,6.04777773607237
4795,0.0250812489655633,347.346949201769,330.48201489589,0.1588,0.99734236387628,293.2,350.20806361856,6.02313094932241
4796,0.0249365249749519,348.145395600721,329.067327098586,0.1588,1.00572753325432,293.2,349.953344372139,6.04138323548655
4797,0.0249208697484244,348.654969347861,330.136256309903,0.1588,1.00786393381313,293.2,350.028437767364,6.04437348328352
4798,0.0248183760265725,353.037688613964,332.412579696304,0.1588,1.01060724095538,293.2,350.123849053053,6.04119260515398
4799,0.0249827675980211,350.325568504847,333.673552310723,0.1588,1.00273021031171,293.2,350.05955718908,6.03674598542408
4800,0.0250101199502372,346.977900342054,327.324254169295,0.1588,1.00326304366895,293.2,350.022143693496,6.04250199480321
4801,0.0248822233546065,347.946446147546,333.10907934338,0.1588,1.00801292289095,293.2,350.023569321622,6.04382675399177
4802,0.0252379826736533,343.676475604562,332.544361089937,0.1588,0.993752646264859,293.2,350.088966925874,6.02724940805988
4803,0.024618528383398,342.540949742181,331.328870075346,0.1588,1.01829872864433,293.2,349.946071474964,6.05432234221711
4804,0.0248499625928827,347.488254945299,328.034961671768,0.1588,1.01040635480041,293.2,349.9345180919,6.05997688992733
4805,0.0250403363843199,352.462918069172,323.228107036734,0.1588,1.00121964122901,293.2,349.975461910424,6.04772038232361
4806,0.0250335564608523,348.491300918076,332.461564645252,0.1588,1.00277254289806,293.2,350.056978100529,6.04261971606966
4807,0.024901647958047,351.676881892106,329.033305389968,0.1588,1.00861386420222,293.2,349.990122596807,6.04987730121078
4808,0.0248887294214139,350.272654042502,331.839253230944,0.1588,1.0066484282934,293.2,350.162082070275,6.03333110371867
4809,0.0250646345419108,350.808497982537,332.75668604048,0.1588,1.00067007926385,293.2,350.015471159171,6.03429735564003
4810,0.0251216099807424,349.249182978377,332.283649474277,0.1588,0.996478385685112,293.2,350.062956427707,6.03061967378547
4811,0.0249276353628241,347.319281546834,324.291490454825,0.1588,1.00590113667248,293.2,350.013769554363,6.03999375730027
4812,0.0250818380407003,354.697054451606,329.146625623785,0.1588,0.99994779231922,293.2,349.988784422845,6.04096781193921
4813,0.0249122498040973,352.848862735059,332.3413338695,0.1588,1.00712899517372,293.2,350.040077054037,6.043789448809
4814,0.0246795719622553,346.667305765977,330.873259206732,0.1588,1.015969440677,293.2,350.046192982641,6.0500065861063
4815,0.024854454966072,350.281280975247,329.677653363663,0.1588,1.00887383848104,293.2,350.007822493575,6.0531788131577
4816,0.0256071270035575,353.586405401843,333.893511582741,0.1588,0.979692277048122,293.2,349.910452387569,6.03274457687928
4817,0.0253644271564772,347.362332535672,334.451161572826,0.1588,0.987982007914901,293.2,350.043913945903,6.02054973167249
4818,0.0253080537264815,352.130765939012,325.488853561615,0.1588,0.990055215649713,293.2,350.048067131983,6.02203182097459
4819,0.0249428492183468,349.644312439766,331.624482936935,0.1588,1.00554077573812,293.2,349.934842519426,6.04501407569633
4820,0.0248567635202585,352.27995806996,328.326865962741,0.1588,1.00875080839874,293.2,349.993276354393,6.05011107308608
4821,0.0248385402577662,349.046138832819,326.234225534865,0.1588,1.0097968995425,293.2,349.969610477092,6.05378850781839
4822,0.0251398669696547,348.06542515077,332.379284101908,0.1588,0.995884753159861,293.2,350.144671569425,6.03011931238275
